price buyer acres sqft condition covpkg age units salesdate region
850800 Out 0.3329 20441 Average 32 36 28 2000 CentPhoenix
430000 Out 0.849 12258 Average 12 19 13 1999 CentPhoenix
400000 Out 0.3473 6776 Average 7 18 7 1999 CentPhoenix
523000 Out 1.0927 10760 Average 16 37 16 1999 CentPhoenix
798000 Out 1.3114 13462 Average 18 21 19 2000 CentPhoenix
625000 Out 0.7388 16700 Average 22 15 22 1999 CentPhoenix
1750000 Out 4.3299 57231 Average 0 35 68 1999 CentPhoenix
2720000 Out 1.293 36480 Average 47 11 47 2000 CentPhoenix
203000 Out 0.56 12496 Excellent . 13 16 1990 CentPhoenix
675000 Out 1.32 18720 Average 20 39 20 1997 CentPhoenix
455000 Out 1.371 18090 Average 22 16 22 1995 CentPhoenix
423000 Out 0.614 14968 Average 0 11 24 1996 CentPhoenix
320000 Out 0.844 9632 Good 7 27 13 1995 CentPhoenix
1595000 Out 1.653 53732 Average 0 29 48 1997 CentPhoenix
7700000 Out 13.711 260338 Good 325 22 325 1994 CentPhoenix
1390000 Out 1.486 37182 Average 52 24 64 1993 CentPhoenix
910000 Out 1.03 23000 Average 33 10 33 1995 CentPhoenix
278500 Out 0.816 14298 Average 0 9 26 1995 CentPhoenix
9500000 Out 7.167 213280 Good 260 23 260 1994 CentPhoenix
165000 Out 0.625 8836 Average 12 7 12 1993 CentPhoenix
1700000 Out 1.803 29932 Average 52 9 52 1996 CentPhoenix
620000 Out 0.461 14276 Average 14 11 16 1997 CentPhoenix
1385000 Out 2.981 81920 Average 104 16 104 1996 CentPhoenix
645000 Out 1.4345 14380 Average 0 31 20 2000 NPhoenix
1303000 Out 0.8564 35550 Average . 18 39 2001 NPhoenix
46715000 Out 27.829 564856 Excellent 700 4 604 2000 NPhoenix
300000 Out 0.715 13248 Good 12 7 12 1992 NPhoenix
7550000 Out 10.4 202166 Average 71 13 316 1995 NPhoenix
226000 Out 0.723 9600 Good 12 9 12 1994 NPhoenix
212000 Out 0.42 4466 Average 0 16 8 1996 NPhoenix
1728000 Out 4.004 93708 Good 108 10 108 1993 NPhoenix
7400000 Out 12.556 257670 Good 420 14 420 1993 NPhoenix
1300000 Out 3.258 71680 Average 66 25 64 1993 NPhoenix
22500000 Out 38.48 732464 Good 856 10 856 1994 NPhoenix
150000 Out 0.361 6400 Average 0 10 8 1993 NPhoenix
260000 Out 0.25 10600 Average 14 9 16 1992 NPhoenix
1725000 Out 3.433 64866 Average 0 28 78 1999 SWPhoenix
5290000 Out 9.716 206080 Average 244 11 244 1996 SWPhoenix
220000 Out 0.347 5250 Average 8 31 9 1992 Tempe
228000 Out 0.255 7600 Good 0 8 8 1991 Tempe
2350000 Out 2.823 54330 Good 74 8 74 1994 Tempe
310000 Out 0.4302 6748 Average 0 15 8 1998 Mesa
19925000 Out 18.349 343667 Average 361 14 361 2000 Mesa
490000 Out 1.089 17239 Average 28 18 28 1993 Mesa
295000 Out 0.93 10788 Average 16 7 12 1990 Mesa
180000 Out 0.582 5940 Average 0 26 9 1995 Mesa
204000 Out 0.5 3054 Fair 9 25 7 1996 Mesa
920000 Out 1.726 23400 Average 0 17 35 1996 Mesa
10894000 Out 9.443 192880 Average 62 10 256 1996 Mesa
819000 Out 1.145 20608 Fair 0 11 28 1997 Mesa
328900 Out 0.691 6900 Average 8 12 8 1996 Mesa
5220000 Out 13.056 188256 Good 348 7 348 1992 Mesa
10525000 Out 15.802 312952 Good 388 8 388 1992 Mesa
3360000 Out 0.521 113739 Good 210 7 210 1992 Mesa
9300000 Out 17.776 318042 Good 582 5 582 1992 Mesa
25394983 Out 38.696 779394 Average 673 9 1021 1993 Mesa
245000 Out 0.543 10628 Average 8 21 10 1993 Chandler
13515000 Out 17.668 264257 Average 311 8 311 1996 Chandler
5050000 Out 4.0603 76848 Average 120 12 116 1998 NWCities
15651000 Out 17.3071 302400 Good 420 10 420 1998 NWCities
530000 Out 2.236 25200 Average 28 31 28 1996 NWCities
2428000 Out 6.083 99280 Average 0 10 152 1993 NWCities
3100000 Out 4.281 47996 Average 51 9 50 1998 Scottsdale
24100000 Out 14.5 299928 Excellent 260 0 336 2000 SWPhoenix
1075000 Out 2.69 41952 Average 0 22 48 1996 SWPhoenix
1303000 Out 0.8564 35550 Average 0 18 39 2001 NPhoenix
27400000 Out 15.45 321660 Good 412 2 360 2001 CentPhoenix
379800 Out 0.3712 6694 Average 0 18 8 2001 Mesa
1315000 Out 4.268 24975 Average 63 21 30 2002 Mesa
430000 Out 0.4959 10320 Average 14 18 16 2001 NPhoenix
605000 Out 0.4995 9788 Average 12 42 12 2001 Scottsdale
1045000 Out 0.9643 23650 Average 32 19 32 2001 CentPhoenix
495000 Out 0.649 11662 Fair 0 36 18 2001 CentPhoenix
1145000 Out 1.144 22939 Average 0 14 28 2001 Mesa
4700000 Out 4.644 136500 Average 182 16 182 2001 CentPhoenix
3735000 Out 3.231 87600 Average 140 30 120 2002 NWCities
20900000 Out 14.48 247032 Excellent 280 2 280 2001 SWPhoenix
440000 Out 0.564 7710 Average 10 18 12 2001 NPhoenix
19000000 Out 10.23 213108 Excellent 240 1 240 2001 CentPhoenix
559000 Out 0.4629 11474 Average 0 45 20 2001 CentPhoenix
1244000 Out 2.2363 25960 Average 30 33 30 2001 NWCities
700000 Out 1.206 14152 Average 16 36 16 2001 CentPhoenix
227500 Out 0.95 7680 Average 0 13 15 1990 NPhoenix
975000 Out 1.945 46570 Average 0 12 55 1995 NPhoenix
180000 Out 1.179 14292 Average 24 33 24 1992 CentPhoenix
200000 Out 1.883 19660 Average 34 49 34 1993 CentPhoenix
2800000 Out 6.592 123610 Average 136 21 136 1994 CentPhoenix
235000 Out 0.7 10752 Fair 0 7 14 1990 NPhoenix
9200000 Out 9.3939 242544 Average 288 25 288 1998 NPhoenix
9275000 Out 9.894 206750 Average 286 17 286 1999 NPhoenix
3450000 Out 5.1 158200 Average 0 13 190 1997 NPhoenix
6457550 Out 8.96 181518 Average 0 24 228 1995 Tempe
5150000 Out 5.511 110960 Excellent 156 25 156 1999 Mesa
10000000 Out 13.115 212440 Average 336 14 336 1998 NWCities
3650000 Out 4.2134 75770 Average 0 39 110 2001 Tempe
3625000 Out 7.17 70315 Average 99 39 99 2001 Tempe
6250000 Out 10.118 165488 Average 0 12 276 1995 NWCities
373000 Out 0.478 7488 Average 12 17 10 2001 Mesa
530000 Out 1.081 7250 Average 16 47 9 2002 CentPhoenix
815000 Out 4.147 40704 Average 0 30 54 1994 SWPhoenix
125000 Out 0.35 6000 Average 0 22 8 1993 CentPhoenix
389198 Out 1.23 29232 Average 0 26 34 1990 SWPhoenix
910000 Out 0.629 18000 Average 0 26 24 1997 Tempe
1067500 Out 2.716 32750 Good 45 9 45 1993 Mesa
1660000 Out 1.527 37680 Good 20 11 59 1995 Mesa
1100000 Out 0.9545 32220 Average 58 19 47 1998 CentPhoenix
12400000 Out 9.37 168980 Average 220 12 220 1999 NPhoenix
6750000 Out 11.261 252132 Good 310 4 308 1991 NPhoenix
4300000 Out 7.114 134820 Good 174 7 174 1991 NPhoenix
5250000 Out 5.022 102758 Good 108 1 108 1991 NPhoenix
8394500 Out 25.35 415310 Average 0 24 515 1994 Tempe
4600000 Out 8.87 134640 Good 178 4 176 1990 Mesa
4850000 Out 8 128108 Good 124 5 124 1991 Chandler
1245000 Out 6.735 35340 Average 0 28 64 1998 NWCities
7395000 Out 9.642 163116 Excellent 160 3 160 1992 Scottsdale
15700000 Out 23.316 468088 Good 619 8 548 1992 NPhoenix
18100000 Out 29.43 530208 Average 672 18 672 1997 NPhoenix
5500000 Out 10.4 202342 Good 60 10 316 1992 NPhoenix
1300000 Out 2.093 38044 Average 0 18 78 1991 NPhoenix
1320000 Out 6.04 114608 Average 0 29 217 1992 NWCities
7600000 Out 2.6171 92768 Good . 8 84 1999 Scottsdale
5218000 Out 9.916 144230 Average 158 14 158 1993 Scottsdale
8462500 Out 10.425 225732 Average 200 29 310 2000 CentPhoenix
2600000 Out 2.838 69600 Average 104 20 104 2000 CentPhoenix
1800000 Out 3.078 83928 Average 0 12 120 1996 CentPhoenix
3650000 Out 3.07 95375 Good 0 15 155 1994 CentPhoenix
460000 Out 0.403 18000 Average 20 32 20 1991 CentPhoenix
2212000 Out 2.546 59500 Average 0 17 125 1996 CentPhoenix
6250000 Out 6.84 92968 Average 150 18 150 2000 NPhoenix
6400000 Out 9.92 155368 Average 153 24 180 1996 Tempe
6950000 Out 9.08 184752 Average 0 25 240 1996 Tempe
12850000 Out 20.16 345672 Average 299 23 440 1996 Tempe
7459000 Out 23.228 169860 Average 0 17 265 1996 Mesa
3344000 Out 6.05 92160 Average 180 12 208 1996 NWCities
900000 Out 1.053 15099 Average 16 42 16 2001 Mesa
24400000 Out 31.03 530208 Average 672 22 672 2001 NPhoenix
5400000 Out 4.666 82956 Good 124 17 124 2001 NPhoenix
8000000 Out 5.56 139980 Average 170 31 169 2001 CentPhoenix
4362500 Out 4.491 112600 Average 0 28 236 1999 CentPhoenix
615000 Out 0.551 10207 Average 12 10 11 1997 Tempe
245000 Out 0.351 7720 Average 10 28 10 1996 CentPhoenix
1150000 Out 1.4999 30046 Average 0 18 44 1998 Mesa
391450 Out 0.269 8000 Average 0 3 8 1997 Mesa
825000 Out 1.653 51600 Average 48 29 48 1992 CentPhoenix
800000 Out 1.653 51600 Fair 48 32 48 1995 CentPhoenix
11300000 Out 13.22 234836 Average 274 13 274 1996 Tempe
13130000 Out 10.311 235136 Average 244 12 244 1999 Mesa
425000 Out 1.545 15335 Average 0 21 24 1995 NWCities
10160000 Out 7.983 179910 Average 180 14 179 1999 Scottsdale
950000 Out 1.282 27388 Average 29 29 42 1996 CentPhoenix
450000 Out 1.837 23800 Average 0 39 28 1992 CentPhoenix
400000 Out 0.937 15720 Average 0 8 26 1991 CentPhoenix
3150000 Out 5.044 124899 Average 0 10 186 1992 CentPhoenix
950000 Out 2.25 46112 Good 78 9 88 1991 CentPhoenix
435000 Out 0.725 22000 Average 18 36 22 1994 CentPhoenix
890000 Out 1.169 31900 Average 40 22 44 1995 CentPhoenix
5141103 Out 7.918 158240 Average 0 12 356 1991 CentPhoenix
2380220 Out 4.681 85652 Fair 0 13 201 1991 CentPhoenix
6422500 Out 17.36 230540 Average 0 11 486 1990 NPhoenix
103000 Out 0.58 7628 Good 0 5 9 1990 NPhoenix
470800 Out 1.225 14298 Average 0 14 20 1993 NPhoenix
2275000 Out 4.001 95933 Good 0 19 166 1992 NPhoenix
4000000 Out 15.73 188210 Average 400 10 483 1990 SWPhoenix
3155000 Out 6.185 95708 Average 0 11 215 1992 SWPhoenix
309963 Out 0.598 10692 Average 0 8 12 1992 SWPhoenix
800000 Out 0.4098 15047 Average 0 40 27 1999 Tempe
5850000 Out 4.221 105840 Good 111 8 112 1995 Tempe
6378243 Out 10.29 149040 Good 0 9 289 1992 Tempe
2452000 Out 2.744 59590 Average 58 25 76 1997 Tempe
2550000 Out 6.65 58949 Average 0 13 151 1993 Tempe
910687 Out 1.515 23213 Average 0 24 29 1995 Mesa
2216625 Out 3.358 67356 Average 96 19 96 1992 Mesa
2270625 Out 3.319 69280 Average 88 19 96 1992 Mesa
1560000 Out 4.077 88896 Average 160 8 120 1991 NWCities
340000 Out 0.439 6098 Fair 0 41 8 2000 Scottsdale
1525000 Out 5.324 81175 Average 56 29 96 1992 Scottsdale
8850000 Out 19.902 280700 Average . 15 288 1998 CentPhoenix
9600000 Out 8.342 218860 Average 383 21 383 1997 CentPhoenix
4650000 Out 8.16 191958 Average 210 19 378 1992 CentPhoenix
104000 Out 0.762 5254 Average 0 43 9 1993 NPhoenix
27435000 Out 29.544 468780 Average 0 9 660 1994 Tempe
16305000 Out 17.883 286492 Average 0 11 402 1994 Tempe
7150000 Out 11.134 143379 Average 176 12 177 1997 Chandler
6950000 Out 12.458 166450 Excellent 201 13 201 1995 Chandler
2500000 Out 3.556 63994 Good 80 11 80 1995 Chandler
13200000 Out 20.018 361560 Good 420 8 420 1993 Chandler
13200000 Out 20.023 361560 Good 420 8 420 1993 Chandler
5575000 Out 6.831 116272 Good 169 10 164 1995 Chandler
110000 Out 0.495 5356 Good 0 29 8 1992 SWPhoenix
10200000 Out 8.8847 172078 Average 194 15 194 2001 Mesa
1000000 Out 2.25 62363 Average 0 13 91 1993 CentPhoenix
28500000 Out 29.813 474518 Good 625 6 624 1994 CentPhoenix
12300000 Out 13.113 278424 Good 380 6 380 1993 NPhoenix
18000000 Out 20.247 379608 Good 360 7 568 1994 NPhoenix
6000000 Out 19.296 299520 Good 400 6 400 1992 SWPhoenix
30593978 Out 22.383 553016 Good 600 2 600 1993 SWPhoenix
10204029 Out 11.268 177622 Average 242 6 242 1993 SWPhoenix
7000000 Out 7.389 127523 Average 188 9 188 1994 Tempe
291000 Out 0.252 6880 Average . 17 8 1998 Mesa
345000 Out 0.927 12000 Average 18 22 14 1995 Mesa
13900000 Out 18.742 379936 Average 472 8 472 1993 Mesa
300000 Out 0.6281 7250 Average 0 60 12 2001 SWPhoenix
465000 Out 0.432 12536 Average 10 37 12 1999 CentPhoenix
5245549 Out 9.2 114457 Average 184 21 184 2000 CentPhoenix
6800000 Out 9.3636 211344 Average 0 16 236 1998 CentPhoenix
4350000 Out 3.499 87000 Fair 104 13 104 1999 CentPhoenix
151000 Out 0.581 7700 Average 8 33 8 1993 CentPhoenix
187000 Out 0.618 4248 Fair 0 54 11 1993 CentPhoenix
165000 Out 0.546 6830 Average 12 42 8 1992 CentPhoenix
193000 Out 0.678 5648 Average 8 34 8 1994 CentPhoenix
237000 Out 0.518 10200 Average 0 35 12 1995 CentPhoenix
115000 Out 0.402 5650 Fair 8 28 8 1992 CentPhoenix
2680000 Out 3.438 89080 Good 152 14 149 1993 CentPhoenix
2911500 Out 5.08 106490 Average 0 23 191 1994 CentPhoenix
4651000 Out 9.11 222134 Average 310 20 310 1994 CentPhoenix
5800000 Out 4.6832 92448 Average 67 16 150 2000 NPhoenix
4650000 Out 4.976 78544 Good 78 12 78 1998 NPhoenix
12400000 Out 10.134 207156 Average 266 13 266 1998 NPhoenix
23830000 Out 23.316 469088 Good 548 15 548 1999 NPhoenix
18475000 Out 18.5 282712 Good 366 2 294 1996 NPhoenix
295000 Out 2.184 25600 Fair 0 29 32 1991 NPhoenix
10550000 Out 8.535 234720 Average 303 23 300 1996 NPhoenix
5750000 Out 9.588 200292 Good 0 8 282 1992 NPhoenix
7660000 Out 4.731 143058 Average 170 12 174 1997 NPhoenix
7150000 Out 9.894 206750 Average 286 12 286 1994 NPhoenix
162500 Out 1.006 9089 Fair 0 29 16 1994 NPhoenix
6150000 Out 5.738 99900 Excellent 110 1 104 1996 NPhoenix
8000000 Out 22.039 274176 Good 362 6 416 1992 SWPhoenix
21594337 Out 12.508 284980 Excellent 312 2 312 2000 SWPhoenix
14550018 Out 8.9 166356 Average 122 12 220 1998 SWPhoenix
17300000 Out 21.56 310088 Good 364 5 364 1993 SWPhoenix
8050000 Out 9.097 169560 Average . 13 196 1996 Tempe
4825000 Out 7.379 124416 Good 167 23 167 1994 Tempe
7710000 Out 7.697 146024 Good 144 9 144 1993 Tempe
115470 Out 0.429 4642 Average 0 36 6 1991 Mesa
4900000 Out 8.8 168324 Average 0 11 226 1993 Mesa
6075000 Out 13.265 227344 Average 336 9 336 1991 Mesa
19000000 Out 16.502 310752 Excellent 340 1 296 1997 Chandler
21812000 Out 18.865 302480 Excellent 340 1 328 1999 NWCities
140000 Out 1.511 13300 Poor 0 48 24 1993 NWCities
2725000 Out 2.918 87618 Average 0 23 122 1997 NWCities
6300000 Out 13.115 202941 Average 306 10 336 1994 NWCities
8100000 Out 21.039 183991 Good 324 7 162 1991 NWCities
375000 Out 0.73 8331 Good 16 34 12 1997 SWPhoenix
6850000 Out 5.1334 116020 Good 130 10 130 1998 Scottsdale
20000000 Out 16.379 349426 Average 384 11 384 1998 Scottsdale
617500 Out 0.88 15897 Average 18 34 18 1990 Scottsdale
660000 Out 0.7 18336 Average 19 32 19 1990 Scottsdale
20250000 Out 18.773 329260 Good 350 10 350 1995 Scottsdale
21500000 Out 13.39 316000 Good 316 6 316 1994 Scottsdale
27256000 Out 26.783 467170 Average 416 5 416 1994 Scottsdale
34040000 Out 30.07 542032 Good 574 1 512 2001 Chandler
19500000 Out 6.55 225194 Excellent 384 3 276 2002 NPhoenix
9350000 Out 5.56 139980 Average 180 32 169 2002 CentPhoenix
21300000 Out 17.672 260082 Excellent 384 3 272 2001 Chandler
10500000 Out 5.3776 234250 Average 269 29 267 2001 CentPhoenix
2800000 Out 5.0909 69000 Average 0 26 100 2001 NWCities
300000 Out 0.841 10400 Average 0 32 12 1996 CentPhoenix
2950000 Out 4.581 74546 Average 86 25 86 1994 CentPhoenix
635000 Out 1.471 22100 Average 0 33 20 1995 CentPhoenix
12450000 Out 13 181460 Average 87 14 461 1997 CentPhoenix
2800000 Out 7.38 129793 Average 167 19 167 1990 Tempe
5200000 Out 6.231 135960 Good 0 16 154 1995 Mesa
19025000 Out 14.665 262984 Excellent 272 1 272 1997 Chandler
9600000 Out 11.452 199220 Average 270 12 270 1997 NWCities
6250000 Out 5.911 108852 Average 122 11 164 1996 NWCities
480000 Out 0.674 12076 Average 0 27 22 1996 SWPhoenix
7560000 Out 8.364 155856 Average 148 15 236 1998 NPhoenix
7000000 Out 9.941 152710 Average . 15 209 1998 Mesa
425000 Out 0.4371 7304 Average 0 48 10 1999 CentPhoenix
690000 Out 0.903 16910 Average 23 34 24 1998 CentPhoenix
357500 Out 1.0725 5671 Average 10 42 12 2000 CentPhoenix
1520000 Out 2.4256 38000 Average 43 29 43 1998 CentPhoenix
815000 Out 0.45 19219 Average 20 40 20 1999 CentPhoenix
835000 Out 1.0686 22496 Average 25 31 36 1998 CentPhoenix
670000 Out 0.6887 17300 Average 30 38 23 1999 CentPhoenix
495000 Out 0.5541 13688 Average 16 35 16 1998 CentPhoenix
337000 Out 0.8159 9054 Fair 12 39 12 1998 CentPhoenix
750000 Out 0.6107 16275 Fair . 38 32 2001 CentPhoenix
335000 Out 0.5676 8340 Fair 0 27 10 1998 CentPhoenix
325000 Out 0.5372 9704 Average 0 37 12 1998 CentPhoenix
258000 Out 0.311 4800 Fair 0 34 12 1998 CentPhoenix
1500000 Out 1.312 30592 Good . 11 44 1998 CentPhoenix
355000 Out 0.7459 9305 Average 12 38 11 1998 CentPhoenix
343000 Out 0.6017 12204 Average 20 38 17 1998 CentPhoenix
527350 Out 0.9172 12768 Average 14 35 13 2000 CentPhoenix
1366250 Out 0.9032 31135 Average 0 30 61 1998 CentPhoenix
1975000 Out 4.131 72050 Average 0 29 74 1998 CentPhoenix
432500 Out 0.9215 8928 Average 0 39 11 2000 CentPhoenix
840000 Out 1.1556 29988 Fair 30 36 26 1998 CentPhoenix
2000000 Out 3.8612 62820 Fair 0 29 72 1998 CentPhoenix
1768000 Out 2.8418 45765 Fair 74 40 93 1998 CentPhoenix
360000 Out 0.4694 11474 Average 0 42 20 1998 CentPhoenix
1450000 Out 2.17 28580 Average 64 31 63 1999 CentPhoenix
2470000 Out 2.11 61959 Average 0 29 83 1999 CentPhoenix
800000 Out 0.8752 24198 Fair 30 20 28 1999 CentPhoenix
1490000 Out 1.413 27918 Average 42 18 46 1998 CentPhoenix
1900000 Out 2.1121 44838 Average 0 31 85 1998 CentPhoenix
581000 Out 0.8732 22830 Fair 0 16 18 1998 CentPhoenix
410000 Out 0.9168 11388 Fair 0 31 20 1998 CentPhoenix
731716 Out 2.254 27200 Fair . 20 34 1998 CentPhoenix
2025000 Out 2.53 55322 Average 0 15 77 1998 CentPhoenix
1470000 Out 1.208 25732 Average 50 19 50 1999 CentPhoenix
4600000 Out 3.922 98148 Average 136 13 138 1998 CentPhoenix
637250 Out 0.7846 22546 Average 0 31 26 1998 CentPhoenix
700000 Out 1.578 27200 Average 24 25 32 1997 CentPhoenix
800000 Out 1.814 21450 Average 3 20 29 1997 CentPhoenix
330000 Out 0.406 12708 Average 10 35 12 1997 CentPhoenix
470000 Out 0.551 17200 Average 16 34 16 1997 CentPhoenix
335000 Out 0.554 8390 Average 16 37 17 1997 CentPhoenix
465000 Out 0.79 21912 Average 16 33 22 1991 CentPhoenix
1075000 Out 1.195 26800 Average 0 18 50 1997 CentPhoenix
3006000 Out 4.424 77624 Average 0 22 165 1997 CentPhoenix
425000 Out 0.617 14774 Fair 0 10 18 1997 CentPhoenix
1565000 Out 1.47 59040 Fair 0 15 72 1997 CentPhoenix
2100000 Out 0.382 66930 Average 0 22 126 1997 CentPhoenix
1550000 Out 2.242 62400 Average 0 12 96 1997 CentPhoenix
287628 Out 0.476 7372 Average 0 14 13 1997 CentPhoenix
650000 Out 1.089 16752 Average 11 33 26 1997 CentPhoenix
175000 Out 0.538 5100 Average 10 38 6 1996 CentPhoenix
305000 Out 0.6846 8000 Average 10 33 10 1997 CentPhoenix
415000 Out 1.808 11726 Average 8 47 12 1996 CentPhoenix
365000 Out 1.248 16375 Average 0 30 19 1996 CentPhoenix
765000 Out 1.142 28200 Average 0 14 40 1996 CentPhoenix
585000 Out 0.867 13525 Average 20 40 20 1997 CentPhoenix
505000 Out 1.354 19690 Average 22 33 22 1996 CentPhoenix
900000 Out 2.289 23100 Average 36 33 28 1997 CentPhoenix
682020 Out 1.174 16290 Fair 0 34 24 1997 CentPhoenix
436894 Out 1.538 15600 Fair 18 47 18 1997 CentPhoenix
600000 Out 0.909 24650 Average 0 46 39 1997 CentPhoenix
662500 Out 2.337 28800 Average 0 77 35 1996 CentPhoenix
815000 Out 1.267 27200 Average 0 15 40 1997 CentPhoenix
470000 Out 0.739 14852 Fair 22 13 22 1997 CentPhoenix
335000 Out 0.915 22400 Average 0 14 28 1996 CentPhoenix
724500 Out 1.459 22080 Average 23 16 23 1997 CentPhoenix
662000 Out 1.036 28300 Fair 0 13 38 1996 CentPhoenix
605000 Out 1.335 14950 Average 24 32 18 1996 CentPhoenix
378000 Out 0.558 8000 Average 8 32 8 1997 CentPhoenix
459000 Out 0.459 12600 Average 9 43 14 1997 CentPhoenix
740000 Out 1.76 23220 Average 0 26 30 1996 CentPhoenix
1550000 Out 0.957 30570 Average 0 34 45 1997 CentPhoenix
1315000 Out 2.276 24000 Average 32 33 32 1997 CentPhoenix
640000 Out 0.779 20700 Average 32 18 26 1997 CentPhoenix
640000 Out 0.457 18739 Average 19 38 20 1997 CentPhoenix
1260000 Out 1.558 36500 Average 0 18 62 1997 CentPhoenix
540000 Out 1.213 24550 Fair 12 22 30 1996 CentPhoenix
335000 Out 0.917 10449 Average 2 27 19 1994 CentPhoenix
1400000 Out 1.909 39200 Average 52 11 52 1997 CentPhoenix
700000 Out 2.107 27200 Average 17 12 36 1997 CentPhoenix
2575000 Out 3.3 85990 Average 0 24 140 1997 CentPhoenix
795000 Out 0.812 18290 Average 0 17 36 1997 CentPhoenix
1550000 Out 3.078 64715 Fair 0 25 76 1997 CentPhoenix
474900 Out 1.702 24050 Fair 0 22 26 1996 CentPhoenix
680000 Out 0.68 14355 Average 0 31 29 1997 CentPhoenix
375000 Out 0.392 9996 Average 0 17 16 1998 NPhoenix
1515150 Out 2.32 45519 Average 70 32 70 1998 NPhoenix
8650000 Out 5.755 130920 Average 136 16 136 2000 NPhoenix
595000 Out 1.706 12160 Average 0 12 27 1998 NPhoenix
310000 Out 0.3107 7800 Fair 0 18 16 1998 NPhoenix
352000 Out 0.8424 11250 Average 0 38 13 1999 NPhoenix
360000 Out 0.288 9030 Average . 18 23 1998 NPhoenix
1550000 Out 2.138 34000 Good 63 10 40 1998 NPhoenix
500000 Out 1.515 15000 Average 0 32 20 1996 NPhoenix
1500000 Out 3.358 45000 Average 0 27 50 1997 NPhoenix
1700000 Out 2.281 56472 Average 0 13 84 1997 NPhoenix
138000 Out 0.339 6800 Average 10 9 8 1993 NPhoenix
2315000 Out 1.877 49500 Average 52 13 55 1997 NPhoenix
487000 Out 0.931 14022 Average 0 11 20 1997 NPhoenix
1800000 Out 2.03 56216 Average 76 12 80 1997 NPhoenix
745000 Out 2.137 31200 Average 0 36 32 1997 NPhoenix
901000 Out 1.031 28604 Average 0 24 49 1996 NPhoenix
1540000 Out 2.093 38716 Average 0 24 78 1997 NPhoenix
1560000 Out 3.4334 66534 Average 0 27 78 1998 SWPhoenix
2600000 Out 4.038 72460 Average 24 20 180 1997 SWPhoenix
838000 Out 0.9747 20440 Average 0 39 28 1998 Tempe
1060000 Out 0.835 17800 Average . 40 30 1998 Tempe
690000 Out 0.9421 21810 Poor 0 35 27 1998 Tempe
2150000 Out 2.1333 42900 Average 57 11 56 1998 Tempe
705000 Out 0.975 19125 Average 0 37 28 1996 Tempe
195500 Out 0.496 5202 Average 0 12 7 1994 Tempe
600000 Out 0.942 22276 Fair 0 35 27 1997 Tempe
4690000 Out 5.406 99448 Average 112 14 113 1999 Mesa
880000 Out 1.0682 19662 Average 26 13 24 1998 Mesa
396007 Out 0.481 8500 Average 12 38 12 1997 Mesa
800000 Out 3 22536 Average 0 30 42 1995 Mesa
264400 Out 0.405 6936 Average 0 12 8 1996 Mesa
190000 Out 0.501 7150 Average 8 23 10 1994 Mesa
270000 Out 0.49 7941 Good 9 30 10 1994 Chandler
450000 Out 0.68 13114 Fair 0 28 22 1998 NWCities
3500000 Out 7.0644 86640 Average 0 24 118 1999 NWCities
1265000 Out 2.661 54578 Good 0 6 66 1991 NWCities
510000 Out 1.545 15335 Average 0 23 24 1997 NWCities
428000 Out 0.601 11900 Average 0 15 20 1996 NWCities
285000 Out 0.3444 5668 Average 0 41 8 1999 Scottsdale
2000000 Out 1.64 30450 Average 0 30 59 1998 Scottsdale
798900 Out 0.56 14280 Average 14 33 14 1996 Scottsdale
2500000 Out 3.456 57760 Average 110 13 80 1999 SWPhoenix
527500 Out 1.488 14361 Average 0 28 22 1997 SWPhoenix
1325000 Out 1.954 49220 Average 52 39 55 2002 CentPhoenix
750000 Out 0.6107 16275 Fair 28 38 32 2001 CentPhoenix
785000 Out 1.564 9224 Average 15 31 15 2002 CentPhoenix
945000 Out 0.9043 20392 Average 30 20 28 2001 CentPhoenix
4940000 Out 5.5 93400 Average 101 38 106 2001 Scottsdale
260000 Out 0.913 10800 Average 0 34 14 1991 CentPhoenix
207000 Out 0.646 8100 Average 0 30 9 1992 NPhoenix
600000 Out 1.0809 11332 Average 0 38 16 2001 CentPhoenix
11608576 Out 8.707 162032 Excellent 127 5 208 1991 Scottsdale
715000 Out 0.551 18610 Average 0 31 18 2000 CentPhoenix
651000 Out 0.9183 11000 Average 0 32 22 1998 CentPhoenix
315000 Out 0.4359 10403 Average 12 41 12 1999 CentPhoenix
2600000 Out 1.9628 59024 Average 0 30 66 2000 CentPhoenix
320000 Out 0.602 12000 Average 20 33 17 1993 CentPhoenix
3115000 Out 6.444 149836 Average 178 12 180 1992 CentPhoenix
4100000 Out 7.136 146392 Average 0 26 176 1998 NPhoenix
114000 Out 0.244 3608 Average 1 15 5 1992 NPhoenix
12450000 Out 17.012 320016 Good 624 7 582 1991 NPhoenix
33600000 Out 21.947 496550 Good 536 6 536 1996 NPhoenix
11000000 Out 16.465 302356 Good 392 7 392 1993 NPhoenix
21475000 Out 13.675 233060 Excellent 156 6 240 1999 Scottsdale
12500000 Out 10 242020 Excellent 294 10 290 1996 NWCities
9300000 Out 4.2205 105840 Average 112 12 112 1999 Tempe
20400000 Out 17.93 248912 Average 376 14 376 1999 Tempe
218000 Out 0.334 4108 Average 6 32 6 1991 Tempe
12400000 Out 10.079 199096 Average 122 10 247 1997 Tempe
11617000 Out 17.93 248696 Good 376 7 376 1992 Tempe
9600000 Out 9.396 170902 Average 105 13 256 1999 Mesa
7900000 Out 8.688 146320 Average 268 11 238 1997 Mesa
