"Id","Model","Price","Age_08_04","Mfg_Year","Miles","Fuel_Type","HP","Color","Automatic","cc","Doors","Cylinders","Weight","Mfr_Guarantee","ABS","Airbag_1","Airbag_2","Airco","Automatic_airco","Boardcomputer","CD_Player","Powered_Windows","Power_Steering","Radio"
847,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",12672.5,62,1999,41057,"Petrol",110,"Green",0,1600,5,4,1070,0,1,1,1,0,0,0,0,0,1,0
848,"TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors",10686,65,1999,41006,"Petrol",86,"Green",0,1300,3,4,1015,1,0,1,0,0,0,0,0,1,1,0
849,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",13631.5,61,1999,41006,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,1,0,0,0,0,1,0
850,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",14727.5,63,1999,40941,"Petrol",110,"Red",0,1600,3,4,1065,1,1,1,1,1,0,0,0,1,1,0
851,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",15001.5,67,1999,40872,"Petrol",110,"Grey",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
852,"TOYOTA Corolla 1.6 16V SEDAN LINEA LUNA AUT4 4/5-Doors",13631.5,65,1999,40703,"Petrol",110,"Grey",1,1600,4,4,1070,0,1,1,1,1,0,0,0,1,1,0
853,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",13631.5,59,1999,40672,"Petrol",110,"Green",0,1600,5,4,1070,0,1,1,1,1,0,0,0,1,1,0
854,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",11097,68,1999,40633,"Petrol",86,"Blue",0,1300,4,4,1000,0,1,1,0,0,0,0,0,1,1,0
855,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12672.5,60,1999,40545,"Petrol",110,"Silver",0,1600,3,4,1050,1,1,1,1,0,0,0,1,0,1,0
856,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10686,64,1999,40384,"Petrol",110,"Blue",0,1600,3,4,1050,1,1,1,1,0,0,0,0,0,1,0
857,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",12330,68,1999,40384,"Petrol",110,"Red",0,1600,5,4,1070,0,1,1,1,1,0,0,0,1,1,0
858,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",12261.5,57,1999,40384,"Petrol",110,"Red",0,1600,4,4,1035,0,1,1,1,0,0,0,0,0,1,0
859,"TOYOTA Corolla 1.3-16V Luna 2/3-Doors",12261.5,62,1999,40363,"Petrol",86,"Grey",0,1300,3,4,1020,0,1,1,0,1,0,0,0,0,0,0
860,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13631.5,68,1999,40353,"Petrol",110,"Green",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
861,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",11645,60,1999,40331,"Petrol",110,"Grey",0,1600,5,4,1070,0,0,1,1,0,0,0,0,0,1,0
862,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",10953.15,62,1999,40258,"Petrol",110,"Green",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
863,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",11987.5,65,1999,40243,"Petrol",110,"Grey",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
864,"TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA 2/3-Doors",13357.5,63,1999,40192,"Petrol",86,"Red",0,1300,3,4,1020,1,0,0,0,1,0,0,1,1,0,0
865,"TOYOTA Corolla 1.6 Linea Terra LB 4/5-Doors",15001.5,65,1999,40155,"Petrol",110,"Silver",0,1600,5,4,1070,0,0,0,0,1,0,0,0,0,0,1
866,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",13357.5,67,1999,40144,"Petrol",110,"Red",0,1600,5,4,1085,1,1,1,1,1,0,0,0,0,1,0
867,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",11234,60,1999,40001,"Petrol",86,"Red",0,1300,3,4,1015,1,1,1,1,0,0,0,0,0,1,0
868,"TOYOTA Corolla LIFTBACK 1.6 Linea Sol 4/5-Doors",12261.5,68,1999,39763,"Petrol",110,"Red",0,1600,5,4,1075,0,0,1,0,1,0,0,0,1,1,0
869,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",13015,66,1999,39689,"Petrol",86,"Grey",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
870,"TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors",15001.5,58,1999,39682,"Diesel",72,"Grey",0,2000,5,4,1135,0,1,1,1,0,0,0,0,0,1,0
871,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors",13357.5,66,1999,39346,"Petrol",86,"Red",1,1300,5,4,1065,0,1,1,1,0,0,0,0,0,1,1
872,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors",13631.5,65,1999,39142,"Petrol",86,"Black",1,1300,5,4,1065,1,1,1,1,0,0,0,0,1,1,0
873,"TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA AUT3 2/3-Doors",14316.5,61,1999,39142,"Petrol",86,"Green",1,1300,3,4,1050,0,1,1,1,1,0,0,0,1,1,0
874,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",13494.5,65,1999,38767,"Petrol",110,"White",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
875,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12946.5,62,1999,38755,"Petrol",110,"Grey",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
876,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",14104.15,67,1999,38717,"Petrol",110,"Grey",0,1600,3,4,1050,1,1,1,1,0,0,0,0,1,1,1
877,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",13357.5,68,1999,38702,"Petrol",110,"Black",0,1600,3,4,1065,0,1,1,1,0,0,0,0,1,1,0
878,"TOYOTA Corolla 1.6i Linea Terra HB 2/3-Doors",12261.5,65,1999,38660,"Petrol",110,"Green",0,1600,3,4,1050,0,1,1,0,0,0,0,0,0,1,0
879,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13563,68,1999,38659,"Petrol",110,"Green",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
880,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",11987.5,66,1999,38604,"Petrol",86,"Green",0,1300,5,4,1035,1,1,1,1,0,0,0,0,0,1,1
881,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13631.5,58,1999,38536,"Petrol",110,"Black",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
882,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",11645,60,1999,38506,"Petrol",86,"Silver",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
883,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",13631.5,62,1999,38477,"Petrol",110,"Red",0,1600,4,4,1035,1,1,1,1,0,0,0,0,1,1,1
884,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",15001.5,57,1999,38323,"Petrol",110,"Blue",0,1600,3,4,1050,1,1,1,1,1,0,0,0,1,1,0
885,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",13419.15,68,1999,38252,"Petrol",110,"Silver",0,1600,4,4,1035,1,1,1,1,0,0,0,0,0,1,0
886,"TOYOTA Corolla 1.6 Linea Terra Comfort 4/5-Doors",11987.5,68,1999,38212,"Petrol",110,"Green",0,1600,4,4,1035,1,1,1,0,0,0,0,0,1,1,0
887,"TOYOTA Corolla 1.6 HB Linea Terra 2/3-Doors",11302.5,65,1999,38138,"Petrol",110,"Black",0,1600,3,4,1050,0,0,1,0,0,0,0,0,0,1,0
888,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13631.5,58,1999,38112,"Petrol",110,"Grey",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
889,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13631.5,62,1999,38057,"Petrol",110,"Red",0,1600,5,4,1075,1,1,1,1,1,0,0,0,1,1,0
890,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",14385,59,1999,38002,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,0,1,0,0,0,1,1,0
891,"TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors",13357.5,62,1999,37992,"Petrol",86,"Black",0,1300,5,4,1040,1,1,1,1,1,0,0,0,1,1,0
892,"TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen",15412.5,61,1999,37989,"Petrol",110,"Silver",0,1600,5,4,1090,1,1,1,1,1,0,0,0,1,1,0
893,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12193,59,1999,37978,"Petrol",110,"Grey",0,1600,3,4,1050,1,1,1,1,0,0,0,0,0,1,1
894,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10891.5,60,1999,37961,"Petrol",86,"Blue",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,1
895,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",15755,68,1999,37961,"Petrol",110,"Green",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,1
896,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12946.5,57,1999,37899,"Petrol",110,"Green",0,1600,3,4,1050,1,1,1,1,0,0,0,0,0,1,0
897,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10953.15,65,1999,37728,"Petrol",86,"Red",0,1300,3,4,1015,1,1,1,1,0,0,0,0,0,1,0
898,"TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors",15063.15,59,1999,37718,"Petrol",86,"Grey",0,1300,5,4,1045,0,1,1,1,1,0,0,0,1,1,0
899,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,61,1999,37609,"Petrol",110,"Red",0,1600,3,4,1050,1,1,1,1,0,0,0,0,1,1,0
900,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors",11302.5,67,1999,37278,"Petrol",86,"Grey",1,1300,4,4,1030,0,1,1,1,0,0,0,0,0,1,0
901,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,66,1999,37278,"Petrol",86,"Blue",0,1300,3,4,1015,1,1,1,1,0,0,0,0,0,1,0
902,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,65,1999,37278,"Petrol",86,"Silver",0,1300,3,4,1015,1,1,1,1,0,0,0,0,0,1,0
903,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",13015,62,1999,36840,"Petrol",86,"Red",0,1300,5,4,1035,1,1,1,1,0,0,0,0,0,1,0
904,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10275,65,1999,36821,"Petrol",86,"Silver",0,1300,3,4,1015,0,1,1,1,0,0,0,0,1,1,1
905,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,63,1999,36657,"Petrol",110,"Blue",0,1600,3,4,1050,1,1,1,1,0,0,0,0,0,1,1
906,"TOYOTA Corolla LIFTBACK 1.3i Linea Luna Liftback 4/5-Doors",13631.5,63,1999,36657,"Petrol",86,"Silver",0,1300,5,4,1035,1,0,1,0,1,0,0,0,1,1,1
907,"TOYOTA Corolla 1.6 VVTi Linea Luna Lift 4/5-Doors",13357.5,65,1999,36657,"Petrol",110,"Green",0,1600,5,4,1075,0,1,1,0,1,0,0,0,0,1,1
908,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",12946.5,61,1999,36657,"Petrol",110,"Red",0,1600,5,4,1070,1,1,1,1,1,0,0,0,0,1,0
909,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",13631.5,65,1999,36657,"Petrol",110,"Grey",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
910,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",13357.5,68,1999,36570,"Petrol",110,"Grey",0,1600,3,4,1055,1,1,1,1,1,0,0,0,1,1,0
911,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,65,1999,36550,"Petrol",110,"Blue",0,1600,3,4,1050,1,1,1,1,0,0,0,0,0,1,0
912,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",11302.5,66,1999,36442,"Petrol",110,"Grey",0,1600,5,4,1070,1,1,1,1,0,0,0,0,0,1,0
913,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10617.5,65,1999,36222,"Petrol",86,"Green",0,1300,3,4,1015,1,1,1,1,0,0,0,0,0,1,1
914,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,60,1999,36203,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
915,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13631.5,64,1999,36120,"Petrol",110,"Black",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
916,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors",12946.5,66,1999,36106,"Petrol",107,"Black",1,1600,3,4,1085,1,1,1,1,1,0,0,0,1,1,0
917,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",17741.5,67,1999,36071,"Petrol",110,"Black",0,1600,3,4,1065,0,1,1,1,1,0,0,0,1,1,0
918,"TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors",13631.5,58,1999,36035,"Petrol",110,"Black",0,1600,3,4,1050,0,0,1,0,1,0,0,0,1,1,0
919,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",14378.15,62,1999,36035,"Petrol",110,"Green",0,1600,3,4,1065,1,1,1,1,1,0,0,0,1,1,1
920,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",10891.5,68,1999,35765,"Petrol",86,"Green",0,1300,5,4,1035,0,1,1,1,0,0,0,0,0,1,0
921,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA AUT4 Stationwagen",14385,63,1999,35671,"Petrol",107,"Red",1,1600,5,4,1115,1,1,1,1,0,0,0,0,0,1,0
922,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12261.5,65,1999,35646,"Petrol",110,"Blue",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
923,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13563,62,1999,35525,"Petrol",110,"Blue",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
924,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",13693.15,61,1999,35519,"Petrol",110,"Grey",0,1600,3,4,1065,0,1,1,1,1,0,0,0,1,1,0
925,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",13631.5,63,1999,35491,"Petrol",110,"Blue",0,1600,3,4,1065,0,1,1,1,1,0,0,0,1,1,0
926,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",13631.5,63,1999,35414,"Petrol",110,"Grey",0,1600,3,4,1050,0,1,1,1,1,0,0,0,0,1,0
927,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",11302.5,67,1999,35414,"Petrol",110,"Grey",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
928,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",13631.5,63,1999,35414,"Petrol",86,"Green",0,1300,5,4,1035,0,1,1,1,0,0,0,0,0,1,0
929,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,59,1999,34954,"Petrol",86,"Red",0,1300,3,4,1015,0,0,1,1,0,0,0,0,0,1,0
930,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors",15001.5,62,1999,34923,"Petrol",107,"Grey",1,1600,3,4,1080,1,1,1,1,0,0,0,0,1,1,0
931,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",12672.5,67,1999,34839,"Petrol",86,"Red",0,1300,4,4,1000,1,1,1,1,0,0,0,0,0,1,0
932,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",13631.5,63,1999,34757,"Petrol",110,"Green",0,1600,5,4,1070,1,1,1,1,1,0,0,0,1,1,1
933,"TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors",13693.15,57,1999,34696,"Petrol",86,"Blue",0,1300,5,4,1045,0,1,1,1,1,0,0,0,1,1,0
934,"TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA 2/3-Doors",11987.5,61,1999,34636,"Petrol",86,"Blue",0,1300,3,4,1020,0,1,1,1,1,0,0,0,1,1,0
935,"TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors",15001.5,58,1999,34468,"Petrol",86,"Red",0,1300,5,4,1045,0,1,1,1,1,0,0,0,1,1,0
936,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors",14179.5,60,1999,34224,"Petrol",107,"Blue",1,1600,5,4,1105,1,1,1,1,1,0,0,0,1,1,0
937,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",13631.5,65,1999,34209,"Petrol",110,"Grey",0,1600,5,4,1070,0,1,1,1,0,0,0,0,1,1,0
938,"TOYOTA Corolla 1.3 Hatchback 2/3-Doors",12261.5,65,1999,34172,"Petrol",86,"Silver",0,1300,3,4,1015,0,0,1,0,0,0,0,0,0,0,0
939,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",15001.5,57,1999,34172,"Petrol",110,"Black",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
940,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",15001.5,63,1999,34132,"Petrol",110,"Grey",0,1600,5,4,1075,1,1,1,1,1,0,0,0,1,1,0
941,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",12261.5,68,1999,34094,"Petrol",110,"Silver",0,1600,5,4,1070,1,1,1,1,0,0,0,0,0,1,0
942,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12193,67,1999,34076,"Petrol",110,"Red",0,1600,3,4,1050,1,1,1,1,1,0,0,0,1,1,0
943,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",14042.5,60,1999,33894,"Petrol",110,"Black",0,1600,3,4,1065,1,1,1,1,1,0,0,0,1,1,0
944,"TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors",12946.5,61,1999,33628,"Petrol",110,"Silver",0,1600,5,4,1035,0,1,1,0,0,0,0,0,1,1,1
945,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",12672.5,61,1999,33550,"Petrol",110,"Red",0,1600,3,4,1055,1,1,1,1,1,0,0,0,1,1,0
946,"TOYOTA Corolla 1.6 I lb luna 4/5-Doors",14385,57,1999,33550,"Petrol",110,"Black",0,1600,5,4,1075,0,1,1,0,1,0,0,0,0,1,0
947,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",10069.5,58,1999,33550,"Petrol",86,"Blue",0,1300,5,4,1035,0,1,1,1,0,0,0,0,0,1,0
948,"TOYOTA Corolla 2/3-Doors",14042.5,57,1999,33550,"Petrol",110,"Black",0,1600,3,4,1135,0,0,1,1,1,0,0,0,1,1,0
949,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",14042.5,62,1999,33106,"Petrol",110,"Green",0,1600,5,4,1075,1,1,1,1,1,0,0,0,1,1,0
950,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",15755,65,1999,32962,"Petrol",110,"Black",0,1600,5,4,1075,0,1,1,1,1,0,0,1,1,1,0
951,"TOYOTA Corolla LIFTBACK 1.6-16v Linea Luna 2/3-Doors",12261.5,68,1999,32929,"Petrol",110,"Green",1,1587,3,4,1075,0,1,1,0,1,0,0,0,1,1,0
952,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10617.5,68,1999,32929,"Petrol",86,"Red",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
953,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",13015,64,1999,32909,"Petrol",110,"Red",0,1600,3,4,1050,1,1,1,1,0,0,0,0,0,1,0
954,"TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors",11576.5,67,1999,32805,"Petrol",86,"Black",0,1300,3,4,1015,0,0,1,0,0,0,0,0,1,1,0
955,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,57,1999,32648,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,1,0,0,0,1,1,1
956,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",11508,60,1999,32610,"Petrol",110,"Beige",0,1600,4,4,1035,0,1,1,1,0,0,0,0,0,1,1
957,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",12672.5,66,1999,32546,"Petrol",86,"Blue",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
958,"TOYOTA Corolla 1.6 linea terra 4/5-Doors",12193,61,1999,32377,"Petrol",110,"Grey",0,1600,4,4,1035,0,1,1,1,1,0,0,0,1,1,0
959,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",11987.5,58,1999,32129,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,1,0,0,1,1,1,0
960,"TOYOTA Corolla 1.6 Linea Luna Aut. 4/5-Doors",15001.5,58,1999,31948,"Petrol",110,"Silver",1,1600,5,4,1105,0,0,1,0,0,0,0,0,1,1,0
961,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",12261.5,61,1999,31832,"Petrol",86,"Red",0,1300,4,4,1000,0,1,1,1,0,0,0,0,0,1,1
962,"TOYOTA Corolla 1.3I LINEATERRA 2/3-Doors",12261.5,65,1999,31686,"Petrol",86,"Grey",0,1300,3,4,1015,0,0,1,0,0,0,0,0,1,1,0
963,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",12186.15,61,1999,31640,"Petrol",110,"Grey",0,1600,5,4,1070,1,1,1,1,0,0,0,0,0,1,1
964,"TOYOTA Corolla ",12864.3,66,1999,31566,"Petrol",86,"Green",0,1300,3,4,1480,0,0,0,0,0,0,0,0,0,0,0
965,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",11987.5,59,1999,31356,"Petrol",110,"Black",0,1600,5,4,1070,1,1,1,1,1,0,0,0,0,1,0
966,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13357.5,61,1999,31172,"Petrol",110,"Grey",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
967,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",13631.5,62,1999,31065,"Petrol",110,"Blue",0,1600,5,4,1075,0,1,1,1,1,0,0,1,1,1,0
968,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",15001.5,65,1999,31029,"Petrol",110,"Red",0,1600,3,4,1065,0,1,1,1,1,0,0,0,1,1,0
969,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",13563,67,1999,30807,"Petrol",110,"Red",0,1600,5,4,1085,1,1,1,1,0,0,0,0,0,1,0
970,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",13015,62,1999,30604,"Petrol",110,"Grey",0,1600,4,4,1035,0,0,1,1,1,0,0,0,1,1,0
972,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",13631.5,61,1999,30444,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,1,0,0,0,0,1,0
973,"TOYOTA Corolla 1.6 LL HB 4/5-Doors",13631.5,63,1999,30281,"Petrol",110,"Blue",0,1600,5,4,1055,0,1,1,0,1,0,0,0,1,1,0
974,"TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors",14385,62,1999,29667,"Petrol",86,"Blue",0,1300,5,4,1040,0,1,1,1,1,0,0,0,1,1,0
975,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",13631.5,63,1999,29581,"Petrol",86,"Blue",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
976,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",14378.15,68,1999,29512,"Petrol",86,"Green",0,1300,5,4,1035,1,1,1,1,0,0,0,0,1,1,0
977,"TOYOTA Corolla 1.6 Linea Terra Comfort HB 2/3-Doors",13015,66,1999,29348,"Petrol",110,"Silver",0,1600,3,4,1050,0,0,1,0,0,0,0,0,1,1,0
978,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",11645,58,1999,29307,"Petrol",86,"Blue",0,1300,3,4,1015,1,1,1,1,0,0,0,0,1,1,1
979,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",14316.5,60,1999,29238,"Petrol",110,"Grey",0,1600,4,4,1035,1,1,1,1,1,0,0,0,0,1,0
980,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,65,1999,29210,"Petrol",86,"Grey",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
981,"TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors",13563,59,1999,29157,"Petrol",86,"Grey",0,1300,3,4,1025,1,1,1,1,1,0,0,0,1,1,1
982,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",12193,63,1999,28580,"Petrol",86,"Green",0,1300,5,4,1035,0,1,1,1,0,0,0,0,0,1,0
983,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",11980.65,65,1999,28382,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
984,"TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors",11987.5,65,1999,28300,"Petrol",86,"Blue",0,1300,3,4,1015,0,0,1,0,0,0,0,0,0,1,0
985,"TOYOTA Corolla 1.6 GTSi HB 4/5-Doors",14727.5,57,1999,27958,"Petrol",110,"Black",0,1600,5,4,1050,0,1,1,0,1,0,0,0,1,1,0
986,"TOYOTA Corolla 1.6 GTSi HB 2/3-Doors",13357.5,57,1999,27958,"Petrol",110,"Black",0,1600,3,4,1050,0,0,0,0,0,0,0,0,0,0,0
